"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18"
NA,1.2799674,-0.3003282,-0.2775457,-0.1181139,0.2511536,0.3265181,0.8740268,0.7128504,-0.4597615,1.4164644,1.2596152,NA,0.5089675,-1.0661924,-0.6274556,0.2381652,0.0023116
0.8386512,-0.7918345,0.3796574,0.3452337,0.1617486,-0.1791893,-0.1667037,0.9170861,0.177686,0.0757633,-1.0147315,0.2620887,-0.203394,-0.1818179,1.6270952,-0.1439288,-0.2705857,-0.13507
-0.98301,0.4710932,-0.7844622,NA,0.5704102,-0.1476888,-0.1242863,-1.434079,-1.0240957,1.1465142,-0.2882936,0.1808052,0.9815045,0.0386797,-0.4418843,-0.0323971,-0.953802,0.3117033
-2.1870526,-0.0814204,-0.4849304,-2.0097413,-0.896601,0.0268648,-0.5190889,-0.2557474,-0.5976457,-1.371235,-0.2976899,-0.2084366,-2.026711,-1.1078478,-1.9120668,-0.978563,-3.421127,-0.7620472
-0.1530814,-1.6355082,-0.7440863,0.4471082,-1.2696309,0.3241795,-1.0681919,-0.367004,-0.0949252,-0.491452,-1.8718309,-0.855476,-0.0458229,-0.6810686,0.6649297,-1.0787976,-1.1047227,0.2357062
-1.3304437,-0.9596613,-0.6131138,-0.7803729,0.1979807,-0.6833408,-0.038374,-0.6480789,-1.0920914,-1.0219038,0.3730176,-1.7871099,-1.6747857,-1.3778434,-0.2627113,-0.4862026,-0.377005,-0.1674626
0.2652201,-1.8119107,-0.9360837,0.0830394,0.9139414,-0.990829,0.3518964,-0.7084679,-0.2437673,0.8580882,-1.2956597,-0.3608437,0.6782941,-1.1174881,0.4835911,0.5853067,0.1994121,-0.3781389
-0.2165966,-0.337561,1.0398831,0.4205888,0.1640049,0.7460573,0.9030624,-0.771197,-0.3618616,1.2350146,-0.1823281,0.6799681,1.2633491,-0.2353223,0.6520107,0.6205255,0.350325,0.4037524
0.3257993,-0.772499,1.0238172,NA,0.1503234,-0.3230452,-0.3764576,0.126582,-0.0130911,NA,-1.1589253,-0.8198754,-0.9172723,0.6576483,0.0806166,0.5142017,-1.4279317,-2.1946377
NA,0.8475143,1.4504559,NA,0.8034586,1.5184851,0.9486037,1.1132079,0.8908179,NA,1.3646511,0.5091107,2.4206888,0.8055752,1.1851869,NA,1.6737321,0.5175496
-0.0994532,-2.7585916,-0.2216505,-1.1431746,-1.7122068,-1.6696696,-1.1802114,-1.9602647,-2.0459957,0.7848771,-0.1606221,-1.7248191,-1.5196601,0.3794421,-0.8814744,-0.3913112,-0.7061894,0.6222666
-1.1831271,0.2413997,-0.3837536,0.5127391,-0.9826866,-0.1828575,-0.2507108,-1.4812268,-0.7359694,1.8959953,-0.2553839,0.75034,-0.7484536,1.3060439,-1.0017492,1.4182524,0.4489013,1.3660061
0.3501648,0.127663,0.4110432,1.0414885,0.1496854,-0.4455222,-0.5445267,-0.1653234,0.4759121,NA,0.934161,-1.0080815,NA,0.7497672,0.6907752,1.2761137,0.7719345,1.5531195
-0.7688403,0.3843394,-1.800983,-0.5567618,-2.2069811,-1.5516192,-2.4302494,-0.2454293,0.0345065,-0.2456519,-1.2920985,-0.8052325,-1.1902162,0.0025468,0.1767895,-0.5817292,-0.7978197,0.4099052
-1.2897108,0.4315907,-0.9009006,-0.2435249,-0.6918239,NA,1.1643782,-0.9982051,0.4794284,0.4601067,1.0098318,-0.5123123,0.3266731,0.2895699,0.6190263,-0.8791785,-0.4447149,-0.8755863
0.1825967,0.5335273,0.4676724,-1.1863629,-1.1072999,NA,1.6401227,-0.2499342,-0.8214227,NA,0.5126306,1.4984182,2.472035,2.2819547,1.9420914,NA,1.1779025,1.5650991
0.6077709,-0.5263042,-0.5899894,-0.2719775,0.2661753,0.2282432,-0.0919209,0.7562487,0.7806145,NA,0.6684793,-1.0337551,0.6888062,-0.3652662,2.0438741,-1.0560158,1.1312349,0.3254679
0.6453229,-1.5138736,-0.6219225,-0.2767808,0.0520076,-0.9549513,-0.3733473,-0.0938517,-0.6760549,1.7286989,1.7524037,1.0599983,0.389793,0.4439608,1.9152974,0.5071437,-1.2121046,-0.4106629
0.6735254,0.4851195,1.1417974,1.6508965,0.9413954,-0.0883024,0.7972805,-0.4195836,0.2517943,1.2240725,2.6535862,0.6586676,0.1845943,0.1062556,-1.0715163,0.555749,0.6667754,0.1952757
0.6080623,0.2503782,0.5818016,-1.6412951,0.0840791,NA,1.3518615,0.6498515,1.1165233,NA,0.6462837,2.5792628,NA,0.7211802,0.862353,1.0398549,0.8790906,0.7531447
-0.7711563,-1.2830677,0.7792324,NA,0.5856354,-1.3025641,-0.2593362,-0.0761535,-0.0044278,0.5344762,-1.723273,0.7439982,1.0753104,-0.0667303,0.4109598,-0.1731317,0.0258361,2.4800234
-1.0955879,-0.0530334,-0.872612,0.2404227,-0.468854,-0.2203197,0.5818403,0.4825675,-0.7487745,-0.0604858,0.1494592,-0.3072434,-0.4802221,0.0884274,-0.3810041,-0.7272173,-0.1649734,-0.2917538
NA,-0.8281924,0.6013112,-0.6065882,-1.1591252,NA,-1.3791662,-0.2935398,-1.6407533,-0.1800507,-0.3375188,-0.9394927,NA,0.4028885,-0.6834273,0.4637454,-0.0042851,-1.1248549
-0.5761657,0.1650546,-0.4350167,NA,0.6730419,1.2571137,0.8442514,0.0170456,0.0966295,0.8891786,-1.523379,0.7467398,0.7734613,-0.0797073,0.0292568,0.4416603,-0.3194436,-0.2085342
-1.4275208,-0.9003496,-0.2979142,-0.3909194,0.3242558,-1.1034926,-0.5997142,0.3054707,0.1160653,-1.1524382,-1.6464254,1.0981334,-1.600652,-1.7472384,-1.2702204,-1.4205248,-2.3940334,-0.4554243
NA,1.0281789,-0.3674025,-0.8227285,0.1601452,-1.1612953,-0.439258,-1.5168546,-1.185622,-0.5328322,0.1346246,0.568556,0.1782961,0.2379285,-0.4773718,-0.8815284,0.5583164,-0.7357963
NA,0.6028319,0.271318,-0.8792462,-0.0125719,NA,1.1677428,0.9517839,0.2653587,NA,1.0407544,0.7142701,-0.1163346,-0.4034082,0.6704583,0.0230464,1.4127271,-1.1817878
0.9615607,0.5876311,1.0099886,0.1085165,2.1498825,-1.1368585,0.1254859,1.5766621,0.2923345,0.2789484,0.4545354,1.782105,0.0293711,-0.9140244,0.869584,-0.4597509,-0.3182038,0.4556547
0.6932318,0.130138,-0.4854178,NA,0.59512,NA,0.9300576,-0.1827157,-0.8338011,-0.0896514,0.1001407,-0.4325431,-1.2783741,-1.0796605,-0.1119597,NA,0.6269199,0.2019968
NA,0.5599566,0.2967193,-0.1553082,-0.3723253,-2.7134566,-1.1529542,-0.7808415,0.3069318,NA,1.3764198,0.3115626,-0.4386395,-0.0273198,-0.6225321,-0.8286714,-0.4908603,-0.1426807
-0.3619064,-0.7606188,-0.2273965,-0.5360641,-0.121946,0.5527395,0.3505499,0.8552696,1.4717496,-0.4469045,-0.0420672,-0.4268644,-0.218477,-1.1847686,-0.4900409,-0.2289887,-0.0025083,0.0391415
-0.0320808,0.0471503,-0.381459,1.5927359,-1.6462842,-0.0570221,-0.041022,1.0827939,0.0925469,0.3840485,1.7261005,0.1821683,0.1192623,0.6040253,0.381361,-0.2119483,0.2548757,1.0803677
-0.5453425,-1.3267637,-1.0735215,-1.7309387,-0.8628581,-0.8074201,-1.3169928,-1.7520748,-1.2995412,-0.2828592,-0.2103936,1.1352228,NA,1.2635431,-0.103932,0.7609398,0.8488444,0.0483007
0.2604844,0.3783152,-0.4792084,0.5487692,-0.2818607,NA,0.8803222,0.9199998,1.2828823,NA,0.8000126,-0.0490726,1.7972469,1.5478806,1.7534304,0.5234038,-0.3965968,0.7059558
0.2339682,0.3629515,-0.5093346,-1.6872988,0.2437649,-0.6602077,-1.0397112,0.5893855,-1.1957875,0.6966859,0.4889429,-0.7718148,0.4926437,0.0459267,-0.6393359,0.1584632,-1.0070119,-0.532759
-0.5102086,-0.2992193,0.4757026,NA,0.7478274,-1.272077,-0.5017358,-0.8086882,-0.9510203,0.7929384,-1.2981328,-0.4292578,-0.0145108,-0.2205919,0.8676303,-1.1902066,-1.1222509,1.1262823
0.5129906,0.2936996,-0.375521,0.4475899,0.748524,1.24983,-1.353841,1.1180812,0.792218,NA,-1.7676948,-0.6590699,-2.1374984,-0.5088207,-1.8163229,NA,-0.0739354,-1.9694934
-0.1710518,-0.9528522,0.1823042,-0.7392379,-1.1912083,-0.7921391,-0.246444,-0.1818641,0.0865223,-0.229002,-0.3499273,-0.4791381,-0.4042965,0.8492221,0.5664656,-0.258014,-0.7906188,-0.8706541
-0.0777688,0.3140706,0.0786786,1.3021409,0.1629536,-0.8298392,-0.0159458,0.0217532,-0.2583262,0.4587691,-0.1828916,-0.1718767,0.2877307,0.627228,-0.6766713,0.7359383,0.4995902,-0.8030319
-0.6453643,-0.2992877,0.0715767,-0.5353736,-1.1452357,-1.1006567,0.7953343,-0.0899451,0.561323,-0.3865033,-1.0680894,0.4853093,0.0591106,-0.1683039,-0.6416339,-0.7213314,-0.8558686,0.0446798
0.9396868,-0.290787,-0.0121247,-1.9605393,-0.9101486,0.4661022,-1.0839431,-0.6075194,-0.4328526,1.6181806,-1.4452283,0.7116108,-0.3265441,-0.1212971,-0.9744732,-1.145106,-0.9104341,0.7303354
NA,0.5445385,-1.2951079,0.8643398,0.8757139,-0.1434937,-0.5031829,0.0765929,0.2921387,-0.3806039,0.8694958,-0.1279,-1.3563785,-0.1091764,0.1244749,-0.0852273,-0.1768723,-0.4693674
-0.7660979,-0.6982777,-0.3992756,-1.2394987,-0.938008,-1.0906476,0.2383569,-0.5697062,0.1678071,NA,0.1195103,0.1951816,0.2598804,-0.3683682,1.2356069,0.5871484,1.4857885,-1.5182293
1.3463268,1.0612505,1.295968,0.2063342,0.7517074,NA,0.6674272,0.9589797,0.0212135,NA,0.6384914,0.2079235,0.8821779,-0.3510773,0.1582927,-0.4312679,-0.2408327,-0.008702
-0.6558349,-0.9887138,-2.1066027,-2.0469561,-1.04691,-2.10253,-1.0794492,-2.3269064,-2.3255218,-0.7820107,-1.5415471,-1.1116432,-1.8987154,-1.1129459,-1.9999953,-0.9697286,-1.804216,-0.9124449
1.4503082,0.0572584,1.087117,NA,0.626717,1.1729067,-0.1913493,0.4794458,1.8911993,1.1175996,0.8203995,0.5850296,1.5123285,0.9415607,1.5741619,NA,1.0405558,1.2220718
-0.6693659,-1.8447558,0.2932353,-1.2166857,-0.8889638,-1.5662648,0.3264623,-0.0238636,-0.9588855,-0.1908413,0.7264429,0.4221509,1.7915441,-0.496293,0.5676663,1.3044324,1.1741582,0.6004518
0.2892013,0.554428,-0.2381046,-1.2780469,0.3212099,-0.803781,-1.3939226,-1.4127695,-0.9451377,-0.795905,-0.285291,-0.05411,0.1144084,-0.8071053,-0.0337133,-0.0849743,-1.2315307,0.3306189
-0.2603786,0.2444969,-0.010115,-1.3629197,0.202381,-0.2794328,-0.5655157,0.5622557,0.2506767,0.8360076,0.4405293,1.2664052,0.2963351,0.3218414,-0.0426079,0.0171548,-0.5818382,-0.816717
NA,0.5477801,0.5734529,0.2794606,0.1758959,-0.3837605,-0.0125505,0.0313036,0.9953965,0.8809327,0.3749533,0.7213651,-0.6074221,0.6031124,-0.4593078,-0.324626,0.2194687,-0.0308086
-0.9125568,-0.9576138,0.1945432,0.0828688,-0.2684754,-0.0423511,-0.048112,0.1867827,-1.4723544,1.6205719,1.2086677,-0.7231404,NA,1.108582,1.0860905,-0.5151359,0.3584463,0.4111335
-0.1778486,-1.1512605,-1.7178582,-1.2517445,0.0961938,1.0412788,-0.708128,-0.3283966,-0.6650551,-1.1717715,-0.5676049,-0.5519838,-1.2913899,0.1969405,-1.8844556,-1.5412666,-1.3503801,-0.1375799
NA,0.7324373,-0.7523363,-1.4014163,-1.5904494,-0.6345585,-0.1679368,-0.3506571,0.2473437,-0.0904357,0.2142551,-0.5613237,NA,1.4325514,0.5680196,0.9201772,0.5411876,1.9679484
-2.1872383,-2.3856705,-0.3771533,-0.7530809,-1.1923353,-0.4592045,-1.9886727,-1.0948111,-1.4516406,0.059512,0.160552,1.0949078,0.9922242,0.3178401,0.5055843,0.911798,-1.1521948,0.2415324
0.6430049,0.9328209,-0.4427502,0.8249548,-0.6009658,0.9097449,0.2704615,-1.2823156,0.0880722,-0.9769809,-0.3183486,-0.3413997,-1.3239586,-1.1788985,-0.2541816,-0.2867502,1.3252827,-0.0580643
-0.3378351,-0.3838891,-0.8917627,0.4712656,-1.7041953,0.1630721,0.5569424,0.6293712,-0.1979921,NA,0.6389635,0.4962247,0.8277813,0.8872756,0.688908,0.936293,-0.1666786,0.6401685
-0.0293304,0.363252,1.2753233,NA,0.7856482,-0.3320425,-1.1670858,-0.9226124,0.0444604,1.5807545,0.2682121,1.5639818,0.1344675,-0.3460997,0.4582947,-2.3238812,-1.9492231,1.3973023
0.2819996,-0.2092458,-1.3121805,-1.066638,-1.5436083,0.2900375,-1.0143931,0.6822764,-1.1558593,-2.2177829,-0.0323715,-1.3366197,NA,-0.6086463,0.2005184,NA,-1.9709303,-1.2252064
-0.7985847,-1.6396426,0.4668254,0.9463779,0.258849,0.0104021,-0.2486557,-0.6570337,0.1843388,0.6545927,-0.3058523,-0.0923465,1.099924,0.0420135,-0.3231031,0.4332153,1.5109663,0.8281064
1.137118,1.2839126,1.2319625,2.9070112,0.4517991,NA,1.7940112,0.8278124,0.2113716,-0.2037096,0.7014249,0.0975487,1.8705009,0.792503,1.211404,0.2211749,0.4873055,0.4911164
2.0270634,1.0081965,0.3717058,0.4674549,1.4951773,-0.6224225,0.3637499,-0.4222072,-0.0807668,-0.7985413,-0.6688718,0.1157516,-0.7338278,0.0862854,1.5569356,-0.4955292,0.0465513,0.0172413
NA,-0.1172107,0.5298324,0.3421474,-0.0782641,NA,-0.3326384,-0.9669143,0.1033261,NA,-0.5388919,-0.2109243,NA,0.1541223,-0.4240479,1.0444915,-1.4829493,-1.5456858
1.1054495,-0.2740089,0.8541449,-0.3527851,0.0312367,0.5592052,0.2484283,0.9963737,0.6829668,NA,1.2778548,0.1185689,0.2510773,-0.1696634,-0.0170216,1.3097799,-0.9256152,0.6010563
-0.6294034,-0.1796256,-0.3647935,-0.6682034,-0.9831033,NA,-0.7132667,-0.1298024,-0.6908673,-0.353504,-0.6915463,0.4186267,NA,-0.5103271,-1.2743396,0.7896151,-0.7470859,-1.0980199
1.0925908,-0.2502576,0.1451775,-2.0011365,0.8245886,0.7856614,1.4681082,-0.6990063,0.6932934,-0.1631283,-0.6654636,1.0578191,NA,1.6073549,-0.6637794,0.8705591,-0.4903783,-0.7515444
-0.6286047,-0.6001197,0.0559277,0.3744693,-0.4040799,1.0297639,-0.2881505,0.4922847,1.2901753,0.167189,1.9001379,1.334243,2.5184812,0.3489605,1.1174052,2.4048799,-0.128517,1.9826791
-0.9606817,1.6347377,0.3177728,1.1698801,-0.0882333,0.8764698,1.5413686,-0.2672708,1.3931579,0.5273939,1.621256,0.3206893,1.4707581,0.1833352,0.6372566,NA,1.1877897,0.6395064
0.0641095,1.2366105,1.0464855,-0.2216375,0.0096357,0.6831899,0.7122235,1.3745137,0.7868336,2.2611137,-0.5360353,0.5743716,NA,0.6381256,0.0641222,2.4067501,-0.6170185,-0.1106552
1.262893,-1.3131867,-0.9609817,0.4344303,-0.1710616,-0.5447672,0.2876541,0.3080148,0.3872744,NA,0.1660303,-0.2695288,0.1605565,-0.461091,-0.1248293,NA,0.7109108,-2.3195841
-2.2689379,-0.4789422,-0.9631668,-0.63942,-0.1685099,-0.6576422,-2.1503297,-0.6048969,-0.7829625,0.3277194,-0.1837533,-0.5482139,2.9818231,1.0178671,0.4927642,-0.2645356,0.5745628,0.4490053
0.3161841,-0.1405948,0.5786739,-0.819453,-0.7669487,NA,0.510867,0.2493989,-0.2370333,0.0058551,-0.7256982,-1.1699175,0.3593075,-2.0234436,-1.4421526,-1.4600118,-1.2367705,-0.6078281
-0.5171786,0.0023634,-0.6642362,NA,0.6106719,0.923814,0.3246225,-0.5285479,-0.3539034,1.744639,1.7309546,2.1928256,-0.2170832,1.6929938,1.0212339,1.2981152,0.6558997,0.5897704
-1.4902408,1.1106249,-0.8931163,-0.4465602,0.5626339,-1.6175632,1.0637974,0.0236854,-0.5444232,NA,0.8662235,-1.3292929,NA,-0.515263,-1.5487664,0.0564071,-1.5172525,-1.2275597
0.3709843,-0.5220694,-0.0089091,0.3217112,-0.4528978,-0.2463212,0.5766084,0.3466571,-0.1412405,NA,-0.2626597,-1.6079254,-0.2721569,-0.6705597,-0.6977093,0.4821306,-1.1345732,-1.3703206
-0.8673988,-0.1412874,-0.3087644,-0.3074989,-0.9446658,1.210097,0.4262916,0.4395073,1.1232634,NA,1.281155,-0.5393643,-0.29118,-0.898497,-1.0523942,-0.9418009,-0.0157419,0.7975958
-0.0283305,0.6523642,-0.992177,-0.5058659,0.5092252,-1.9186491,0.0941555,0.7552211,-0.0150367,NA,1.7517643,-0.3218915,0.5250896,0.2966542,0.4344775,0.7882226,1.1180223,1.4794755
0.1457758,0.0918619,1.4258974,-0.2550096,1.015411,0.6504379,-0.1873353,0.9615136,0.2300567,0.6098879,0.3999498,0.7679208,0.0336565,-2.4307553,0.0795128,0.4459655,-0.6632526,0.1979912
-0.5037092,-0.9087898,-0.4076148,-0.94514,-0.7779633,NA,-1.0491478,0.6084209,-0.6112744,-0.8016713,-1.4162127,-0.668445,-0.9660429,-1.9012768,1.6062106,NA,-1.2698176,-1.158498
0.2857929,-1.3145936,-0.3607749,-1.3160071,-2.2654793,0.0709321,-1.6149552,-2.5790373,-1.2344784,-0.0834268,0.9034349,0.4273028,-0.0806122,0.3472202,-0.5850493,NA,0.7145738,-0.4966058
2.5351797,1.4060291,0.1633107,NA,0.7335107,1.2383319,0.914516,-0.4687057,-0.2413199,NA,0.7268067,0.1388406,0.8097566,-0.1898665,1.511476,0.4041063,0.8976991,0.9545582
1.1614448,0.1998867,-0.153233,NA,1.9755427,0.4942343,0.2839381,-0.6934101,0.9322737,0.5342852,0.1705653,1.5786016,NA,0.9666723,0.2386784,0.9366027,0.1807239,0.1143382
0.634153,1.0678888,-0.614828,-1.4582278,-0.4986849,0.8268103,0.1454457,-0.1681558,-1.2498251,1.7039036,0.5934605,1.6513152,NA,0.5819717,0.3590574,NA,0.9505441,-0.2025368
-0.1188251,1.627886,1.1990574,-1.0069891,-0.55577,0.9606039,-0.8465337,0.2788822,-0.7436986,-0.8180421,-0.6140985,0.4734056,-0.7450045,0.282298,-0.0904227,-1.1937107,-0.8238475,-0.0749873
NA,0.8054307,0.8205933,-0.3042871,0.7246261,-2.1516723,1.1967828,0.1305553,0.5481777,-0.029881,-0.4819009,0.159785,1.0207906,1.0544006,0.6869263,NA,0.9313257,0.9714156
0.1771075,-0.0102586,-0.4257675,0.5549548,-0.4476116,0.2205662,0.6535981,0.4292623,0.2253425,-1.7923868,-1.0730598,1.1270974,-0.0137558,0.733148,-0.5800377,0.8497852,0.9765721,0.2702714
-1.4576367,-0.255522,-0.6364243,0.305405,-0.5550389,-1.7202005,-1.2658225,-1.6531178,-1.2683226,-1.8656951,-0.4873716,-1.6851907,-1.8008856,-1.2040911,-2.5310872,-1.6396525,-1.5654684,-0.1642283
0.0154109,-0.3146608,0.4427742,NA,0.639468,-0.1673251,-0.1140644,0.2861828,1.0430693,1.5245362,-0.0292222,0.8149582,-0.8452615,-1.4899423,0.1657237,-0.2685514,1.1334732,0.0445247
0.0266025,-0.8659727,-0.0774829,0.8861874,-0.3515784,-0.0731978,-0.611433,-0.1037803,-0.7890081,-1.0307437,-0.4522743,-0.6967814,-1.5387039,-0.91228,-0.1415601,-1.3122733,0.1908275,-0.3528955
0.1105795,-0.1546778,-1.0033149,-0.9737203,1.0435857,0.4819121,-0.9450678,0.7692431,-1.3349156,0.7975821,0.9711161,-1.7109333,-1.6153845,-0.2441385,-0.402381,0.0683042,0.2188953,0.7117311
-1.095254,-0.584938,-0.1640962,0.5285432,0.1751179,-0.6694144,-1.6373949,0.7382647,-0.4635974,-1.6147072,0.3959101,0.1161651,0.2972157,-1.5050902,-0.180941,0.4350942,2.0155192,0.3910969
-1.9020664,1.0406993,0.7422366,0.2605322,-0.4937158,NA,0.7499375,1.1842025,0.4699781,-1.0404853,-1.4607916,-0.8730322,-0.7176286,1.7468234,-0.9642906,0.7526722,-1.22364,-0.3491717
-1.0515619,-1.3433114,-0.036348,-0.4007397,0.0297404,-0.519029,-1.831688,-0.3192895,-0.1076812,-0.015347,-0.3628303,-0.2188689,0.1992687,-0.4977341,-0.299496,-0.4760389,-0.0066445,-0.6453278
1.0968181,-1.0294873,-0.2854161,-0.4495552,-0.6387489,0.5259424,-0.1361445,-0.1648143,0.5650119,0.1534175,-0.5372809,0.2401003,-0.3566295,-0.14064,-0.1780862,-0.0049169,0.1083531,0.8063536
-0.7282993,1.1416839,0.5618013,0.2711511,-0.1311932,0.5415009,-0.1550678,-1.8292082,-0.5877771,1.2520157,-0.4982169,-0.9664501,-1.12956,1.0971781,1.3129059,0.2733772,0.4259445,0.6081537
-0.5187768,-0.6012031,0.8706356,1.2645105,0.3394642,NA,1.2100102,-0.1741294,0.8555167,-0.9154954,-0.501001,-0.8010024,-0.943169,-0.4476827,-1.7150367,NA,-0.7723574,-1.0178789
-0.305594,0.7954166,0.8355085,0.0877779,1.5594285,0.1328344,0.660941,0.6307791,0.4335501,-1.4935515,-1.8619994,-1.1283795,-2.2077103,-1.5425775,-1.5284173,-2.3090238,-1.1301647,-0.8520363
-0.1935653,-0.4669572,0.8628821,0.7933445,-0.1144978,0.3442496,-0.2246284,-1.8516822,-0.0720713,NA,0.923492,0.198344,1.8885494,0.505965,-0.660217,NA,1.009529,-0.025648
0.7084264,-1.6449344,-0.5785205,0.9166392,-1.1868421,NA,-1.5678589,-1.4240876,-0.7991327,NA,-0.7372355,-0.0402167,0.0686023,0.8766908,-0.0979185,-0.3924112,-0.2264109,-1.7518267
-0.8277025,-0.471599,0.7288024,-1.0565166,-0.9187923,0.4999256,-1.2344418,-0.5710402,-0.8681824,-0.5107338,1.1400758,-0.267334,0.6926436,1.3804,0.679945,0.1012583,0.2359354,1.7994397
-0.6541582,-1.0645232,-1.0192515,-1.7767933,-0.8950065,-1.4855268,-0.2671943,-0.6079349,-1.4393345,-0.4297526,-0.7191001,-2.0098571,NA,1.160344,0.0343254,NA,0.7566098,-0.6529725
0.8403995,-0.3185568,0.7667738,0.1798435,1.2979104,0.2591548,-0.8546796,1.0531857,-0.3468191,-0.6441799,0.7366347,0.2826547,-0.2244629,0.4468207,1.457027,NA,0.5724084,1.0743525
1.2681176,0.1941893,-0.448437,1.7193054,0.3375879,1.1654241,-0.154404,-0.1789369,-0.2286085,NA,0.57416,1.5923156,0.753975,0.0578596,-1.5778677,-0.0235063,-1.0446885,-0.0689651
0.0302827,-0.2413397,-0.5560235,-2.0302209,-0.2941821,NA,-1.0861119,-0.0249503,1.2622433,-1.394636,-0.7155609,1.110821,-1.0008909,0.9089487,-0.5543351,-0.8580336,-0.3821692,-1.6420739
-1.067222,-0.6206831,0.4301886,0.3755107,2.1390542,-0.0454753,0.1611603,-0.2891605,-0.0844431,0.0144326,0.5393412,-0.6603353,NA,1.0607089,-1.0395468,1.0842425,-0.3953518,-0.7420461
-0.7289816,-0.329477,-0.9638668,0.4744151,-0.5928265,NA,-0.919694,1.2445222,0.415542,0.5175569,-2.1791435,-0.4530564,-1.2716641,-1.1335708,-0.288992,-0.596339,0.2584551,-2.0168528
NA,0.7386532,1.2431359,-0.1400004,0.4049314,0.6308815,1.2039499,0.2250801,1.2505791,0.5418075,0.4591521,-0.2804602,NA,1.3156693,2.3380138,0.3043263,0.4417575,1.0895632
0.1302523,0.413289,-1.1222618,-0.4455972,-1.7495068,-0.4840065,-1.386477,-0.7828618,-1.3246568,-2.641165,-2.9740659,-1.8517692,-1.8666324,0.0702736,-2.1380419,-1.6648203,-2.4828274,-0.9617378
